ID Post,User Name,Comments,Sentiments,Sentiment_Predicted
104,Toufik Messaoudi,je n arrive pas a comprendre comment في peux consommer 30go في espace de 4 jours j aimerais bien avoir des explications merci,Neutre,Negatif
104,Oualid Djedri,ما هو هيا عروض في اوريدو سويتش,Neutre,Negatif
104,Adel Bellili,ماذا فيهم,Neutre,Negatif
104,Ashraf Taha,كيف يمكنني إستعادة الحزم القديمة عرض dima؟,Neutre,Negatif
104,وليد أمير أمير,و20دج,Neutre,Positif
104,Yassine Férra,راني نعاني مع connexion تاعكم كارثة والله ولدا قررت شريت مومبيليس والله الا الحمد الله,Negatif,Negatif
104,No Chance,سلام خوتي نسقسيكم حبيت نشري شريحة أوريدو أنا منعرفش ما هو إسم شريحة لي نشريها و اريد تكون فيها انترنت متكونش ثقيلة كما yooz ندمت لي حولتها . مع العلم أنا نحب نكتيفي خاص ب 10دينار و شكرا,Neutre,Positif
105,Mouloudia Actualités,أوريدو الراعي الرسمي للمولودية و المولودية الراعي الرسمي للقنطة بالجزائر,Positif,Positif
105,Walid Bachi,رقم واحد في الكرة الجزائرية مع رقم واحد في الاتصالات,Positif,Positif
105,Haithem Bencheikh,افضل شريحة في العالم,Positif,Positif
105,Mohamed Abboud,مهم راكم درتو سطر كبير ل شيء ناس. ومرحبا بكم في عميد الأنديه الجزائريه,Neutre,Positif
105,Abd El Raouf,مرحبا بكم في عميد الأندية,Neutre,Positif
105,Ahmed Salhi,ان شاء الله هاد الخطرة تكون فأل خير عالمولودية,Positif,Positif
105,Sad Hamiche,felicitations au mouloudia d alger,Positif,Positif
105,Rached Bouki,",أفضل شريحة مع أفضل نادي .يحيا العميد إلى الأبد",Positif,Positif
105,Sidou La,افضل شركة لأفضل فريق,Positif,Positif
105,Reda Nino Borsalino,good luck au grand mouloudia et merci ooredoo,Positif,Positif
105,Toufik Dries,bienvenue dans le plus grand club dans l algerie,Positif,Positif
105,Latif A M Biānconeri,good luck,Positif,Positif
105,Simo Salim,الأفضل للأفضل,Positif,Positif
105,Talah Massoud,من بكري نحبو اوريدو,Positif,Positif
105,Râ Hïm,صحا اوريدو صحا,Positif,Positif
105,Mounir Mca,مرحبا بيكم,Positif,Positif
105,Kader Cristal,تحيا مولودية واولادها أين ماكانو إن شاء الله شراكة ناجحة للطرفين وبتوفيق لشركة اوريدو,Positif,Positif
105,Bl Kachna,تحيا اوريدو.,Positif,Positif
105,RA Fik,مرحبا بيكم في عائلة المولودية,Neutre,Positif
105,نور يقين,اشكركم جزيل الشكر باتوفيق ونجاح في عملكم,Positif,Positif
105,Boualem Mouloudeen,مرحبا بكم في بيت العميد,Neutre,Positif
105,Rahal Aziz,الله بارك ما شاء الله مزال الخير القدام,Positif,Positif
105,Zakou Chevalley,أفضل شريحة مع أفضل فريق ربي يوفق,Positif,Positif
105,Aïcha Guechoud,je suis très satisfaite hamdouleh et fidèle depuis toujours,Positif,Positif
105,قطوف دانية,ما شاء الله تبارك الرحمن,Positif,Neutre
106,Meziane Hamani,ooredoo amis du hmabz.,Positif,Positif
106,توفيق عزوز,اول شريحة كسبتها هيا نجمة سابقا فا 2004 ومازالها لليوم,Positif,Positif
106,Kader Kader,joyeux anniversaire ooredoo,Positif,Positif
106,نصر الدين هميسي,الله بارك أوريدو ديمة القمة والقادم أحلى مع أوريدو طور عالمك ربي يحفظكم,Positif,Positif
106,Bilal Bchm,bonne continuation,Positif,Positif
106,Mokhtar Sana,مزيد من النجاحات والابتكارات وفقكم الله,Positif,Positif
106,Oùm Racha,bon continuation,Positif,Positif
106,ريم حنة حنة,كل سنة و انتم بالف خير المزيد من التالق و النجاح,Positif,Positif
106,دعاء دعاء,كل عام وانتم بخير,Positif,Positif
106,ماريا ماريا,بالتوفيق,Positif,Positif
106,Amar Grairi,كل سنة وانتم في الافق,Positif,Negatif
106,سعودب بن صدوق,18سنة معكم كل سنة وأنتم كل يوم في جديد وأفاق مشرق بي الخدمات وإستمرارية في حل خدمات كل سنة وأنتم بالف خير,Positif,Positif
106,Jojo Joujou,ooredoo toujour fort et fidèle a ses clients,Positif,Positif
106,ンの人 コーラ,كل سنة وانتم بألف خير,Positif,Positif
106,Houria Messadi,كل عام وانتم بألف خير,Positif,Positif
106,Kadar Dali,كل عام وانتم بالف الف خير,Positif,Positif
106,Rahal Aziz,الله بارك ربي يوفقكم و يزدكم في نجاحكم اول شريحة كسبتها هي نجمة 050 كي كانت على ديدنها,Positif,Positif
106,سعيد مسعود,بالتوفيق لكم لدى إستفسار لو سمحتم,Positif,Positif
106,Toufik Messai,دائما نجاحات ان شاء الله,Positif,Positif
106,Yacine Yacine,ooredoo algerie افعلو لنا store خاص بالألعاب,Neutre,Positif
106,Med Sàà,مرحبا,Neutre,Neutre
106,نور يقين,بالتوفيق ونجاح وكل عام وانتم بالألف خير,Positif,Positif
106,Lazhari Benbarek,inchallah,Positif,Neutre
107,Wari Bjawi,assegas amerbouh ak felanaghe anchallah,Positif,Positif
107,Nadia Ange,assegas amaggez,Positif,Neutre
107,Hamza Agueni,aseggas ameggaz 2974,Positif,Negatif
107,Mimima Mima,amine wa edjma3in,Positif,Positif
107,Tarik Benhammou,asougas amguaz,Positif,Negatif
107,Oùm Racha,bonne annee,Positif,Positif
107,Blanc Espoir,assegas amagas 2974,Positif,Negatif
107,Mélissa Sad Chaouche,we love you ooredoo aseggas ameggaz,Positif,Positif
107,Nasreddine Aoued,bonne annee,Positif,Positif
107,Yelisse Idurar,assegass amegas,Positif,Positif
107,Wari Sat Pro Tmouchent,ردو على رسالتي ؟,Negatif,Negatif
107,Boudjema Merouane,استغفر الله واتوب اليه,Positif,Neutre
107,Hosni Bouhafs,assegas amaggaz,Positif,Negatif
107,Misse Belle,حبيت نسقسيكم دوكا انا كي تعبئة 150الف تتاكتيفا وحدها اني حابا نحيها كيف افعل ؟؟!,Neutre,Negatif
107,Nina Sisi,assugas amegas,Positif,Positif
107,Amar Ait Ouarab,asseggas ameggaz,Positif,Neutre
107,Salima Bassaid,assegass amegas,Positif,Negatif
107,Fouad Adjaoud,assegas amegas,Positif,Neutre
107,Saad Drouai,أسقساس أمقاز,Positif,Negatif
107,Vaisselle et décoration,bienvenue,Neutre,Positif
107,Souhila Kabyle Bejaoui,اسقاس امقاز اذا تمربوح,Positif,Negatif
107,ام محمد,وانتم بألف صحة وهنا يا رب العالمين,Positif,Positif
107,Azmo Azmo,assegas amegas,Positif,Positif
107,Ikram Bn,ما هو الرمز لي يجبدو بيه الرقم,Neutre,Negatif
107,Moussa Kachou,bonne annee a tous,Positif,Positif
107,Karima Laoudj,assegass amegas,Positif,Positif
108,MadlipzAnnabi,the best ooredoo,Positif,Positif
108,Ritta Khouri,رد علي فالخاص الان اكتيفيت جيت نعيط مالقيت لا يوجد,Negatif,Negatif
108,القائد رائد,اوريدو عندي شريحة اوريدو dima بلوس نقدر ندخل بيها لتطبيق yooz,Neutre,Positif
108,ဗီူ ဗီူ,تحيا اوريديو عندي شريحة اوريدو سويتش حتى ولجيقات نتاعها خفاف لكن نحبها تحيا اوريدو حتى انتهاء دنيا,Positif,Positif
108,Ishak Nouasria,وينو سؤال,Neutre,Neutre
108,محمد بن علي,ونتم ماكمش رايحين افعلو مسابقة للكان,Neutre,Positif
108,منير لوعيل,درونا مسابقة خلي زوالي يتفرج كاس افريقيا,Neutre,Positif
108,Habib Mensoul,que le meilleur gagne,Positif,Neutre
108,Saad Drouai,بالتوفيق للمنتخب الوطني,Positif,Positif
108,Ahm ED,كاينة منها,Neutre,Negatif
108,Kàmęl Mïlanø,ردو عليا في الخاص,Negatif,Negatif
108,نور يقين,شكرا لكم اتمنى لكم النجاح الباهر ان شاء الله,Positif,Positif
108,نور يقين,بالتوفيق ونجاح ان شاء الله,Positif,Positif
108,Ammari Mohamed,khosni 3orod chabin ta3 100,Neutre,Positif
108,ام محمد,راكم قيمنها ما شاء الله,Positif,Positif
108,Tenaouel Khireddine,best ooredoo,Positif,Positif
108,Hamada Rahmani,بالتوفيق للجميع,Positif,Positif
108,نور يقين,الله بارك ماشاء.الاه تبارك الرحمن,Positif,Positif
108,ۥۥ ۥۥ,اكيد ooredoo,Neutre,Positif
108,Mäi Ssä,بالتوفيق,Neutre,Positif
108,Selmi Rachid,الله بارك,Positif,Neutre
108,Ŷàssèr Ŷàssèr,لماذا سيء خفيف لا لنترنات,Negatif,Negatif
108,محمد يحياوي,اكيد,Neutre,Neutre
109,Farouk Tribeche,عليه افضل الصلاة والسلام على رسول الله صلى الله عليه وسلم تسليما كثيرا اجمعين ان شاء الله يا رب دايما بخير وصحة وسلامة,Neutre,Positif
109,Ali Sefsaf,انترنت نخدم بها فقط على وحدة خاص ب ليل ؟؟!! شبكة ضعيفة 4g متطلعش أبدا ؟؟!!,Negatif,Negatif
109,Sirine Bnk,راني حابا نحي شريحة من yooz كيف افعل,Neutre,Positif
109,Saad Drouai,تحيا الجزائر,Neutre,Positif
109,Eden Naoufel,سلام عليكم رمز تطبيق ماي اوريدوو مهوش يلحقني,Negatif,Positif
109,محمد يحياوي,تعليق,Neutre,Positif
109,Moussa Kachou,الحل هو,Neutre,Positif
109,ۥۥ ۥۥ,صعب قليلا مدول دراهم,Negatif,Negatif
110,بلقاسم بن سعدي,مالا تفكروني بمفاجئة,Neutre,Negatif
110,أبو أحمد,نجمة,Neutre,Positif
110,Mohamed Diab,كثرونا لي جيقا لكي نتفرجو كوب دافريك افعلو جاست ايا ايا,Neutre,Negatif
110,Yanis Meziani,مضاعفة حجم انترنت في فترة كأس افريقيا ستكون فكره رائعه يا ooredoo algerie,Positif,Positif
110,Zö Làa,rj3olna reseau,Negatif,Negatif
110,Ám Àr,أتمنى أن تكون المفاجأة رحلة إلى كوت ديفوار عن طريق عمل مسابقة,Neutre,Positif
110,Ayoup Ayoub,ماذا من شريحة حسن في اوريدو ليعرف ينصحنا,Neutre,Positif
110,Fãhîmã Souhil Ouldhabib,bonne chance a notre equipe nationale,Neutre,Positif
110,الامل بالله,بالتوفيق والنجاح ان شاء الله,Positif,Positif
110,Mehdi Mehdi Lawar Lawar,إن شاء الله 🥹,Neutre,Positif
110,Etp Ben,عندي 2 ساعات ملي شريت شريحة اوريدو بصح هي تقطع مع علم درت خاص ب 60 جيقا,Negatif,Negatif
110,Àñ Îs,",",Positif,Neutre
110,Âmine Sayad,عندي لاغولد جديدة تحولتلي لاغولد بليس + كيفاه نعاود نرجعها,Neutre,Positif
110,Ťĥe Přëttÿ Qüëën,بالتوفيق,Positif,Positif
110,سأبق وحيدن وأبكي,الجزائر,Neutre,Neutre
110,Ryme Farah,بالتوفيق,Neutre,Positif
110,فاطمة الزهراء بلقاسمي,ان شاء الله,Positif,Neutre
110,أم أنيس,إن شاء الله,Positif,Neutre
110,نور يقين,ان شاء الله,Positif,Neutre
110,أم أميمة,دائما أوفياء لأوريدو,Positif,Positif
110,Habib Mensoul,allahoma amine il y a rabe les aalamine (la victoire),Positif,Positif
110,Amel Sahraoui,تحيا فلسطين,Positif,Positif
110,Fahima Ait Ait,بالتوفيق,Negatif,Positif
111,أم أميمة,موفقين بإذن الله,Positif,Positif
111,Moncef Ghadouche,لا تنساوني ان العب ان كانت لعبة الربح في هذا المجال فانا مستعد واريد ان اربح اي لعب وارجوا منكم موافقتي ومع كل تحيات وتقديري لكم فلا تنساوني مع الرد,Neutre,Positif
111,Moncef Ghadouche,الربح لي باتوفيق ان شاء لله,Positif,Positif
111,Amator,لماذا لا تردون في الخاص,Neutre,Negatif
111,Rahal Aziz,تمتعوا مع اوريدو بمتابعة مقابلات و نتاءج كأس إفريقيا,Positif,Positif
111,Hassan Athmani,كيف تتم وماهي خطوات اللعبة كويز فوتبول.وشكرا,Neutre,Positif
111,Moncef Ghadouche,انترنت خاص بكم هي في تحسن ومليحة عن باقي الاخرين مع تهنياتي لكم والشكر,Positif,Positif
111,Bassem Douibi,كيفاه نشارك,Neutre,Positif
111,Saad Drouai,بالتوفيق,Positif,Positif
111,Fouad Fouad,يوجد الماتش اليوم في لاقروند بوسط ولا لالا ؟,Neutre,Positif
111,Moncef Ghadouche,وعاونوني ان كانت لعبة في هذا المجال وارجوا منكم الموافقة والاخد بعين الاعتبار وانا محتاج جدا لدى ارجوا منكم المساعدة,Neutre,Positif
111,نور يقين,تم,Neutre,Positif
111,Basmat Amel,تم,Neutre,Positif
111,Moncef Ghadouche,اريد ان اربح,Neutre,Neutre
112,Tahar Hamraoui,genial,Positif,Positif
112,Lé Føõt Bãllęūr,ردولي لعشرالاف لي ديتوهالي,Negatif,Negatif
112,Потерянный Ангел,"merci ooredoo pour votre existence, si vous pouvez juste nous faire des nouvelles offres mensuels un peu moins cher.. si non vous etes les meilleurs.",Positif,Positif
112,دحمان رحمون,ربي يهديكم ردو علينا في المسنجر,Negatif,Negatif
112,Tīpø Xø,لم افهم ؟!!,Neutre,Negatif
112,محمد نور محمد,مربوحة ان شاء الله,Positif,Positif
112,Djoudi Djoudi,لماذا ما ترودوش في الخاص لماذا لماذا,Neutre,Negatif
112,Ahmed Nerzio,شبكة نتاعكم انه كارثة,Negatif,Negatif
112,Ishak Nouasria,اصلاح تطبيق تاعكم نحن في 2024,Negatif,Positif
112,Abo Sajed,اعدلوا انترنت نتاعكم هي تعيين ومنبعد ساهل,Negatif,Positif
113,Maamar Bendahou,تم,Neutre,Positif
113,Ali Almouhsanne,تام,Neutre,Positif
113,فحل الطاطات,تم,Neutre,Positif
113,محمد لمين,مشاء الله اوريدو,Neutre,Positif
113,L'espoir De L'espoir,تم,Neutre,Positif
113,Omar Master,ok,Neutre,Neutre
113,ريم حنة حنة,كلنا مع الخضر وان تو ثري فيفا لالجيري ان شاء الله مربوحة,Neutre,Positif
113,أم أميمة,ماهو سؤال المسابقة,Neutre,Neutre
113,Asøma Æsma,ok,Neutre,Neutre
113,Rahal Aziz,مع اوريدو ساهله جواب و اربح,Positif,Positif
113,TāDj El Dine,يا اوريدو انه يوجد تقطع وتذبذب في شبكة الانترنات على مستوى دائرة بني عزيز ولاية سطيف,Negatif,Negatif
113,Matriel ciment et logiciel .,اوريدو,Neutre,Positif
113,مايا بخنشوش,ماهو سوال,Neutre,Neutre
113,انوار. انوار,ان شاء الله,Neutre,Neutre
113,Moussa Zeggar,ماهو سؤال,Neutre,Neutre
113,Wari Sat Pro Tmouchent,ردو على رسالتي,Neutre,Positif
